Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS316	" ""Spombe_200glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_200glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_200glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_040glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_040glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_040glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_030glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_030glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_030glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_020glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_020glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_020glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_010glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_010glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_010glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_008glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_008glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_008glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_004glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_004glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_004glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_003glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_003glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_003glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_002glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_002glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_002glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_000glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_000glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_000glucose"""	Schizosaccharomyces pombe	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/4896	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Source Name"""	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Organism part]	Term Source REF	Term Accession Number
MTBLS316	" ""Spombe_200glucose"""	Schizosaccharomyces pombe/Puccinia graminis mixed DNA library	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/584653	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_200glucose"""	Schizosaccharomyces pombe/Puccinia graminis mixed DNA library	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/584653	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_200glucose"""	Schizosaccharomyces pombe/Puccinia graminis mixed DNA library	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/584653	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_040glucose"""	Schizosaccharomyces pombe/Puccinia graminis mixed DNA library	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/584653	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_040glucose"""	Schizosaccharomyces pombe/Puccinia graminis mixed DNA library	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/584653	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_040glucose"""	Schizosaccharomyces pombe/Puccinia graminis mixed DNA library	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/584653	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_030glucose"""	Schizosaccharomyces pombe/Puccinia graminis mixed DNA library	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/584653	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_030glucose"""	Schizosaccharomyces pombe/Puccinia graminis mixed DNA library	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/584653	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
MTBLS316	" ""Spombe_030glucose"""	Schizosaccharomyces pombe/Puccinia graminis mixed DNA library	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/584653	Schizosaccharomyces pombe 972h-	EFO	http://purl.obolibrary.org/obo/NCBITaxon_284812
