Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	n/a (Sterile MgCl2 control)		
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Rhizobium sp. Root491	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736548
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Escherichia coli str. K-12 substr. MG1655	CCONT	http://purl.obolibrary.org/obo/NCBITaxon_511145
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Pseudomonas sp. Root9	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736604
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	n/a (Sterile MgCl2 control)		
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Rhizobium sp. Root491	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736548
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Escherichia coli str. K-12 substr. MG1655	CCONT	http://purl.obolibrary.org/obo/NCBITaxon_511145
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Pseudomonas sp. Root9	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736604
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	n/a (Sterile MgCl2 control)		
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Rhizobium sp. Root491	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736548
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Escherichia coli str. K-12 substr. MG1655	CCONT	http://purl.obolibrary.org/obo/NCBITaxon_511145
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Pseudomonas sp. Root9	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736604
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	n/a (Sterile MgCl2 control)		
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Rhizobium sp. Root491	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736548
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Escherichia coli str. K-12 substr. MG1655	CCONT	http://purl.obolibrary.org/obo/NCBITaxon_511145
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Pseudomonas sp. Root9	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736604
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	n/a (Sterile MgCl2 control)		
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Rhizobium sp. Root491	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736548
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Escherichia coli str. K-12 substr. MG1655	CCONT	http://purl.obolibrary.org/obo/NCBITaxon_511145
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Pseudomonas sp. Root9	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736604
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	n/a (Sterile MgCl2 control)		
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Rhizobium sp. Root491	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736548
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Escherichia coli str. K-12 substr. MG1655	CCONT	http://purl.obolibrary.org/obo/NCBITaxon_511145
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Pseudomonas sp. Root9	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736604
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	n/a (Sterile MgCl2 control)		
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Rhizobium sp. Root491	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736548
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Escherichia coli str. K-12 substr. MG1655	CCONT	http://purl.obolibrary.org/obo/NCBITaxon_511145
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Pseudomonas sp. Root9	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736604
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	n/a (Sterile MgCl2 control)		
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Rhizobium sp. Root491	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736548
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Escherichia coli str. K-12 substr. MG1655	CCONT	http://purl.obolibrary.org/obo/NCBITaxon_511145
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Pseudomonas sp. Root9	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/1736604
MTBLS555	" ""Uni-Koeln-Spent-Media"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	n/a (Sterile MgCl2 control)		
