Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
MTBLS393	" ""GC-MS"""	E. Coli			Cell extraction		
